fetched_at,station_id,lat,lon,temperature,humidity,pressure,rain_60min,rain_24h,wind_strength,wind_angle,gust_strength,gust_angle
2026-02-19T14:20:40Z,70:ee:50:b5:10:18,44.708653,-73.020244,-7.2,68,1018.5,,,,,,
2026-02-19T14:20:40Z,70:ee:50:84:7f:00,44.83374,-72.59283,-6,71,1014.3,,,,,,
2026-02-19T14:20:40Z,70:ee:50:13:6c:30,44.939432,-72.626538,-5.4,78,1010,,,,,,
2026-02-19T14:20:40Z,70:ee:50:13:84:08,44.974119,-72.651164,-9.9,89,1020.4,,,,,,
2026-02-19T14:20:40Z,70:ee:50:71:3b:a2,45.022137,-72.79827,-7.1,79,1015.7,0,0,2,120,5,200
2026-02-19T14:20:40Z,70:ee:50:12:5b:38,45.032926,-73.027474,-7.7,72,1018.8,,,,,,
2026-02-19T14:20:40Z,70:ee:50:b4:e9:f2,45.0422147,-72.7919003,-3.7,62,1017.3,,,,,,
2026-02-19T14:20:40Z,70:ee:50:71:52:d4,44.300539,-72.58766,-8.6,81,1019.6,0,0.101,,,,
2026-02-19T14:20:40Z,70:ee:50:3f:6b:74,44.301497,-72.584812,-8.2,76,1018.6,,,,,,
2026-02-19T14:20:40Z,70:ee:50:71:61:34,44.387109,-72.96381,-6.9,77,1019,0,0,,,,
2026-02-19T14:20:40Z,70:ee:50:05:bc:8e,44.4106673887303,-72.7171471312828,-9.5,86,1015.2,,,,,,
2026-02-19T14:20:40Z,70:ee:50:64:fb:60,44.44159,-72.98776,-6,79,1015,0,0,,,,
2026-02-19T14:20:40Z,70:ee:50:20:ff:f2,44.4482039,-72.695229,-11,92,1014.4,,,,,,
2026-02-19T14:20:40Z,70:ee:50:84:5c:52,44.437529,-72.659034,-7.1,76,1015.3,0,0,,,,
2026-02-19T14:20:40Z,70:ee:50:ab:cb:e2,44.48615,-73.1129,-5.9,81,1019.1,,,2,359,4,191
2026-02-19T14:20:40Z,70:ee:50:bc:d1:3a,44.486268,-72.703658,-6.9,63,1018.6,,,,,,
2026-02-19T14:20:40Z,70:ee:50:6b:87:0c,44.502233,-72.969099,-0.1,53,1028.1,,,,,,
2026-02-19T14:20:40Z,70:ee:50:b5:1d:5e,44.496351,-72.658282,-1.7,53,1019.4,0,0,,,,
2026-02-19T14:20:40Z,70:ee:50:13:6c:62,44.595425,-72.835776,-7.1,79,1013.5,0,0,1,-1,2,153
2026-02-19T14:20:40Z,70:ee:50:20:d7:16,44.678234,-72.710889,-7.3,75,1015.1,0,0,,,,
2026-02-19T14:20:40Z,70:ee:50:65:14:ce,44.699931,-73.565654,-2.8,75,1019.3,0,0,3,75,5,90
2026-02-19T14:20:40Z,70:ee:50:71:41:0e,44.699477,-73.381887,-2.1,69,1019.7,,,,,,
2026-02-19T14:20:40Z,70:ee:50:20:dd:0a,44.3559938601221,-73.2480588745869,-7.3,82,1016,,,,,,
2026-02-19T14:20:40Z,70:ee:50:03:67:38,44.416844,-73.183993,-7,72,1021.1,,,,,,
2026-02-19T14:20:40Z,70:ee:50:05:cc:50,44.5067555504334,-73.2538517285821,10,37,1015.4,,,,,,
