fetched_at,station_id,lat,lon,temperature,humidity,pressure,rain_60min,rain_24h,wind_strength,wind_angle,gust_strength,gust_angle
2026-02-19T23:00:50Z,70:ee:50:b5:10:18,44.708653,-73.020244,1,53,1015.9,,,,,,
2026-02-19T23:00:50Z,70:ee:50:84:7f:00,44.83374,-72.59283,8.8,32,1012.9,,,,,,
2026-02-19T23:00:50Z,70:ee:50:13:6c:30,44.939432,-72.626538,-0.7,65,1008.9,,,,,,
2026-02-19T23:00:50Z,70:ee:50:13:84:08,44.974119,-72.651164,-1,70,1017.7,,,,,,
2026-02-19T23:00:50Z,70:ee:50:71:3b:a2,45.022137,-72.79827,-0.8,65,1013.7,0,0,3,72,7,51
2026-02-19T23:00:50Z,70:ee:50:12:5b:38,45.032926,-73.027474,-1.4,64,1016.1,,,,,,
2026-02-19T23:00:50Z,70:ee:50:b4:e9:f2,45.0422147,-72.7919003,1.6,62,1015.3,,,,,,
2026-02-19T23:00:50Z,70:ee:50:71:52:d4,44.300539,-72.58766,-3.4,75,1016.5,0,1.616,,,,
2026-02-19T23:00:50Z,70:ee:50:3f:6b:74,44.301497,-72.584812,-1.3,64,1015.5,,,,,,
2026-02-19T23:00:50Z,70:ee:50:71:61:34,44.387109,-72.96381,0.1,55,1016.1,0,0.101,,,,
2026-02-19T23:00:50Z,70:ee:50:58:9b:e0,44.3588294619666,-72.7167167248179,-2,61,1015.6,,,,,,
2026-02-19T23:00:50Z,70:ee:50:05:bc:8e,44.4106673887303,-72.7171471312828,-0.6,65,1011.7,,,,,,
2026-02-19T23:00:50Z,70:ee:50:64:fb:60,44.44159,-72.98776,-0.6,65,1012.2,0,0.101,,,,
2026-02-19T23:00:50Z,70:ee:50:20:ff:f2,44.4482039,-72.695229,0,68,1011.5,,,,,,
2026-02-19T23:00:50Z,70:ee:50:84:5c:52,44.437529,-72.659034,1,51,1013.5,0,0,,,,
2026-02-19T23:00:50Z,70:ee:50:ab:cb:e2,44.48615,-73.1129,-2.6,68,1016.4,,,3,359,5,359
2026-02-19T23:00:50Z,70:ee:50:bc:d1:3a,44.486268,-72.703658,2.1,49,1016.2,,,,,,
2026-02-19T23:00:50Z,70:ee:50:6b:87:0c,44.502233,-72.969099,10.4,40,1025.2,,,,,,
2026-02-19T23:00:50Z,70:ee:50:b5:1d:5e,44.496351,-72.658282,-2.2,67,1016.8,0,0,,,,
2026-02-19T23:00:50Z,70:ee:50:13:6c:62,44.595425,-72.835776,1.1,57,1011.6,0,0.7070000000000001,1,-1,2,-1
2026-02-19T23:00:50Z,70:ee:50:20:d7:16,44.678234,-72.710889,-0.3,62,1013.1,0,0,,,,
2026-02-19T23:00:50Z,70:ee:50:65:14:ce,44.699931,-73.565654,-3.2,74,1016.5,0,0,1,270,3,359
2026-02-19T23:00:50Z,70:ee:50:20:dd:0a,44.3559938601221,-73.2480588745869,0.4,68,1012.9,,,,,,
2026-02-19T23:00:50Z,70:ee:50:03:67:38,44.416844,-73.183993,-0.7,60,1018.3,,,,,,
2026-02-19T23:00:50Z,70:ee:50:03:9a:38,44.4829,-73.2253,-0.9,65,993.8,0,0,4,23,8,38
2026-02-19T23:00:50Z,70:ee:50:05:cc:50,44.5067555504334,-73.2538517285821,-1.4,64,1012.4,,,,,,
