fetched_at,station_id,lat,lon,temperature,humidity,pressure,rain_60min,rain_24h,wind_strength,wind_angle,gust_strength,gust_angle
2026-02-17T08:20:21Z,70:ee:50:b5:10:18,44.708653,-73.020244,0,72,1015,,,,,,
2026-02-17T08:20:21Z,70:ee:50:84:7f:00,44.83374,-72.59283,0.1,71,1012.2,,,,,,
2026-02-17T08:20:21Z,70:ee:50:13:6c:30,44.939432,-72.626538,-1,87,1008.2,,,,,,
2026-02-17T08:20:21Z,70:ee:50:13:84:08,44.974119,-72.651164,-1.1,89,1017.2,,,,,,
2026-02-17T08:20:21Z,70:ee:50:71:3b:a2,45.022137,-72.79827,-0.5,85,1012.8,0,0,2,141,4,-1
2026-02-17T08:20:21Z,70:ee:50:12:5b:38,45.032926,-73.027474,1.2,81,1014.7,,,,,,
2026-02-17T08:20:21Z,70:ee:50:b4:e9:f2,45.0422147,-72.7919003,1,67,1014.1,,,,,,
2026-02-17T08:20:21Z,70:ee:50:71:52:d4,44.300539,-72.58766,-4.2,88,1017.2,0,0,,,,
2026-02-17T08:20:21Z,70:ee:50:3f:6b:74,44.301497,-72.584812,-4.7,82,1016.1,,,,,,
2026-02-17T08:20:21Z,70:ee:50:71:61:34,44.387109,-72.96381,-1.2,78,1015.6,0,0,,,,
2026-02-17T08:20:21Z,70:ee:50:05:bc:8e,44.4106673887303,-72.7171471312828,-2.3,86,1012.1,,,,,,
2026-02-17T08:20:21Z,70:ee:50:64:fb:60,44.44159,-72.98776,0.4,79,1011.4,0,0,,,,
2026-02-17T08:20:21Z,70:ee:50:84:5c:52,44.437529,-72.659034,-2.8,82,1013.2,0,0,,,,
2026-02-17T08:20:21Z,70:ee:50:ab:cb:e2,44.48615,-73.1129,0,75,1015.1,,,3,359,5,359
2026-02-17T08:20:21Z,70:ee:50:bc:d1:3a,44.486268,-72.703658,-1,69,1016.4,,,,,,
2026-02-17T08:20:21Z,70:ee:50:6b:87:0c,44.502233,-72.969099,3.5,46,1024.4,,,,,,
2026-02-17T08:20:21Z,70:ee:50:b5:1d:5e,44.496351,-72.658282,-3.2,83,1016.9,0,0,,,,
2026-02-17T08:20:21Z,70:ee:50:13:6c:62,44.595425,-72.835776,-0.7,90,1010.8,0,0,1,90,3,108
2026-02-17T08:20:21Z,70:ee:50:20:d7:16,44.678234,-72.710889,-1.7,80,1012.9,0,0,,,,
2026-02-17T08:20:21Z,70:ee:50:65:14:ce,44.699931,-73.565654,-1.7,84,1014.9,0,0,0,-1,3,66
2026-02-17T08:20:21Z,70:ee:50:71:41:0e,44.699477,-73.381887,0,76,1014.9,,,,,,
2026-02-17T08:20:21Z,70:ee:50:20:dd:0a,44.3559938601221,-73.2480588745869,1.5,66,1012.2,,,,,,
2026-02-17T08:20:21Z,70:ee:50:03:67:38,44.416844,-73.183993,1.2,63,1017.4,,,,,,
2026-02-17T08:20:21Z,70:ee:50:03:9a:38,44.4829,-73.2253,-1,78,994,0,0,4,60,8,39
2026-02-17T08:20:21Z,70:ee:50:05:cc:50,44.5067555504334,-73.2538517285821,1.1,67,1011.4,,,,,,
